Paramset_Id,Iterations,Max_Calculation_Time,Dataset,Loop_Detection,Nmbr_Individuals,Nmbr_Generations,Prob_Mutation,Prob_Crossover,Pct_Elitism,Crossover_Type,Cust_Paramset_Description,Min_Last_Minimum_Tourlength,Max_Last_Minimum_Tourlength,Avg_Last_Minimum_Tourlength,StdDev_Last_Minimum_Tourlength,Min_Elapsed_Time,Max_Elapsed_Time,Avg_Elapsed_Time,StdDev_Elapsed_Time
0,30,5,BM2_xqf131_564.tsp,on,500,1000,20,20,5,xalt_edges,,1442.24458182354,1734.92100215325,1574.50591503989,67.9962788775309,5.0014,5.1113,5.04645333333333,0.0319136305689584
1,30,60,BM2_xqf131_564.tsp,on,500,1000,20,20,5,xalt_edges,,579.148862326706,661.703302310096,618.607789408981,20.055263764273,43.79,60.0567,57.50527,4.5061772760902
2,30,3600,BM2_xqf131_564.tsp,on,500,1000,20,20,5,xalt_edges,,599.299738193506,642.00922734966,612.738493669973,11.7169141400619,49.6178,64.6397,59.0169533333333,4.11534744514954
